danceability,key,mode,time_signature,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,popularity,genre
0.394,2,1,4,0.847,-4.2,0.0565,0.0359,0.0152,0.244,0.295,175.925,268173,0.1111111111111111,0.1111111111111111,0.1388888888888889,0.027777777777777776,0.08333333333333333,0.1111111111111111,0.027777777777777776,0.08333333333333333,0.19444444444444445,0.1111111111111111,34,Rock
0.53,6,0,4,0.763,-4.712,0.0332,0.0026,1.86e-6,0.105,0.338,88.013,209706,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.14285714285714285,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.09523809523809523,0.2857142857142857,0.09523809523809523,43,Rock
0.534,8,0,4,0.882,-4.151,0.0744,0.0322,1.14e-4,0.16,0.45,123.897,261200,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0,0.08333333333333333,0.08333333333333333,0.16666666666666666,32,Rock
0.622,5,0,4,0.831,-4.819,0.0273,0.00102,0.803,0.119,0.363,101.03,267853,0.03571428571428571,0.17857142857142858,0.03571428571428571,0,0.14285714285714285,0.10714285714285714,0.10714285714285714,0.03571428571428571,0.14285714285714285,0.21428571428571427,60,Rock
0.568,0,1,4,0.871,-3.453,0.0308,0.0553,0.51,0.303,0.374,119.99,246493,0.06060606060606061,0.09090909090909091,0,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.06060606060606061,0,0.3333333333333333,0.09090909090909091,65,Rock
0.62,11,0,4,0.61,-8.329,0.0373,0.00849,0.162,0.205,0.235,127.052,238560,0.1282051282051282,0.07692307692307693,0.07692307692307693,0.1282051282051282,0.10256410256410256,0.07692307692307693,0.10256410256410256,0.07692307692307693,0.1282051282051282,0.10256410256410256,71,Rock
0.7,6,0,4,0.934,-5.941,0.17,0.0857,0.226,0.114,0.224,92.973,145946,0.046511627906976744,0.16279069767441862,0.046511627906976744,0.13953488372093023,0.023255813953488372,0.11627906976744186,0,0.09302325581395349,0.23255813953488372,0.13953488372093023,65,Rock
0.734,8,0,4,0.607,-7.249,0.0806,0.0747,5.77e-4,0.0968,0.518,90.023,258853,0.04838709677419355,0.12903225806451613,0.04838709677419355,0.12903225806451613,0.08064516129032258,0.08064516129032258,0.016129032258064516,0.12903225806451613,0.14516129032258066,0.1935483870967742,67,Rock
0.749,1,1,4,0.723,-6.609,0.0432,0.0563,0.022,0.0977,0.674,108.999,229120,0.18181818181818182,0.045454545454545456,0.045454545454545456,0.18181818181818182,0.045454545454545456,0.13636363636363635,0.045454545454545456,0,0.18181818181818182,0.13636363636363635,71,Rock
0.609,10,0,4,0.674,-7.388,0.0548,0.0735,0.06,0.345,0.315,90.009,324466,0.12857142857142856,0.04285714285714286,0.1,0.18571428571428572,0.02857142857142857,0.11428571428571428,0.02857142857142857,0.04285714285714286,0.21428571428571427,0.11428571428571428,78,Rock
0.764,6,1,4,0.548,-7.627,0.14,0.296,1.01e-5,0.0769,0.519,151.02,177040,0.125,0.09375,0.0625,0.15625,0.0625,0.09375,0.0625,0.09375,0.125,0.125,66,Rock
0.73,11,0,3,0.427,-9.834,0.138,0.379,3.09e-4,0.0893,0.392,149.45,240266,0.0847457627118644,0.06779661016949153,0.0423728813559322,0.11016949152542373,0.0847457627118644,0.11016949152542373,0.059322033898305086,0.0847457627118644,0.16101694915254236,0.19491525423728814,64,Rock
0.53,9,1,4,0.816,-6.149,0.0503,0.0105,6.1e-4,0.379,0.371,87.019,265373,0.08823529411764706,0.058823529411764705,0.11764705882352941,0.08823529411764706,0.058823529411764705,0.08823529411764706,0.029411764705882353,0.14705882352941177,0.20588235294117646,0.11764705882352941,68,Rock
0.728,9,0,4,0.602,-7.748,0.185,0.0699,7.01e-6,0.318,0.328,140.081,225040,0.09523809523809523,0.07142857142857142,0,0.14285714285714285,0.09523809523809523,0.023809523809523808,0.09523809523809523,0.14285714285714285,0.14285714285714285,0.19047619047619047,69,Rock
0.641,4,1,4,0.561,-5.856,0.0355,0.12,0.0021,0.358,0.678,111.938,282613,0.13333333333333333,0,0.13333333333333333,0.2,0.06666666666666667,0.13333333333333333,0,0,0.2,0.13333333333333333,65,Rock
0.661,11,0,4,0.52,-8.367,0.028,0.256,0.0246,0.105,0.427,127.089,330986,0.07142857142857142,0.07142857142857142,0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0,0.2857142857142857,0.14285714285714285,0.21428571428571427,65,Rock
0.653,7,0,4,0.684,-7.052,0.199,0.0615,3.87e-4,0.27,0.355,110.049,198360,0.08571428571428572,0.11428571428571428,0.08571428571428572,0.14285714285714285,0.05714285714285714,0.14285714285714285,0.05714285714285714,0.05714285714285714,0.2,0.05714285714285714,62,Rock
0.716,0,1,4,0.575,-6.209,0.0368,0.0948,2.57e-4,0.0829,0.797,85.937,172560,0,0.18181818181818182,0,0,0.09090909090909091,0,0.09090909090909091,0.18181818181818182,0,0.45454545454545453,61,Rock
0.506,4,0,4,0.379,-11.64,0.0334,0.726,0.00458,0.0956,0.299,134.985,280493,0,0.14285714285714285,0,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.14285714285714285,60,Rock
0.613,7,0,4,0.873,-6.376,0.0449,0.00397,0.00111,0.367,0.392,129.989,234813,0.08695652173913043,0.13043478260869565,0.043478260869565216,0.06521739130434782,0.08695652173913043,0.13043478260869565,0.08695652173913043,0.08695652173913043,0.17391304347826086,0.10869565217391304,72,Rock
0.734,4,0,4,0.637,-5.677,0.141,0.0462,2.29e-5,0.0602,0.648,169.977,202333,0.1282051282051282,0.1282051282051282,0.05128205128205128,0.05128205128205128,0.10256410256410256,0.07692307692307693,0.07692307692307693,0.10256410256410256,0.1282051282051282,0.15384615384615385,84,Rock
0.645,6,1,4,0.713,-5.355,0.0393,0.00835,0,0.113,0.566,74.989,214506,0,0.18181818181818182,0,0.09090909090909091,0.13636363636363635,0.09090909090909091,0.045454545454545456,0.13636363636363635,0.13636363636363635,0.18181818181818182,82,Rock
0.715,6,0,4,0.723,-5.993,0.0569,0.0396,8.57e-5,0.084,0.479,114.985,207160,0.07547169811320754,0.07547169811320754,0.03773584905660377,0.09433962264150944,0.09433962264150944,0.11320754716981132,0.05660377358490566,0.11320754716981132,0.1509433962264151,0.18867924528301888,67,Rock
0.655,2,1,4,0.632,-4.802,0.0489,0.0189,0,0.0722,0.447,120.113,188493,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.02564102564102564,0.15384615384615385,0.15384615384615385,0.1282051282051282,73,Rock
0.616,7,1,4,0.811,-4.804,0.0626,0.0573,1.57e-5,0.0566,0.913,159.929,253093,0.046875,0.09375,0.046875,0.109375,0.109375,0.109375,0.015625,0.140625,0.140625,0.1875,70,Rock
0.423,0,1,4,0.797,-4.659,0.124,0.177,0,0.137,0.592,82.617,297760,0.09090909090909091,0.05454545454545454,0.05454545454545454,0.16363636363636364,0.05454545454545454,0.12727272727272726,0.03636363636363636,0.09090909090909091,0.23636363636363636,0.09090909090909091,69,Rock
0.719,2,0,4,0.645,-6.141,0.0358,0.121,0.00316,0.362,0.69,123.02,191493,0.11764705882352941,0.09803921568627451,0.0392156862745098,0.1568627450980392,0.0392156862745098,0.11764705882352941,0.058823529411764705,0.09803921568627451,0.19607843137254902,0.0784313725490196,69,Rock
0.597,6,0,4,0.666,-6.365,0.0418,0.122,0.00302,0.1,0.626,164.992,226786,0.15625,0.03125,0.0625,0.125,0.03125,0.15625,0,0.0625,0.3125,0.0625,67,Rock
0.547,9,1,4,0.936,-4.023,0.102,0.23,3.04e-6,0.172,0.642,120.003,177200,0.07142857142857142,0.14285714285714285,0.03571428571428571,0.14285714285714285,0.10714285714285714,0.14285714285714285,0.03571428571428571,0.10714285714285714,0.10714285714285714,0.10714285714285714,67,Rock
0.683,2,0,4,0.753,-5.564,0.0317,0.0577,0.00208,0.357,0.389,120.03,234946,0,0.17647058823529413,0,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.11764705882352941,0.23529411764705882,0,0.17647058823529413,71,Rock
0.77,2,1,4,0.706,-4.705,0.0302,0.0605,0.00182,0.0985,0.527,115.011,238040,0,0.25,0.08333333333333333,0,0.08333333333333333,0,0,0.08333333333333333,0.3333333333333333,0.16666666666666666,65,Rock
0.565,6,0,3,0.437,-7.68,0.0403,0.194,7.14e-6,0.0656,0.217,96.132,236733,0.1111111111111111,0,0.1111111111111111,0.2222222222222222,0,0.1111111111111111,0.2222222222222222,0,0.2222222222222222,0,66,Rock
0.427,4,0,4,0.415,-10.818,0.0479,0.00975,0.0221,0.234,0.441,75.064,333420,0.1206896551724138,0.1206896551724138,0.05172413793103448,0.13793103448275862,0.017241379310344827,0.1206896551724138,0.017241379310344827,0.05172413793103448,0.25862068965517243,0.10344827586206896,30,Rock
0.721,0,1,4,0.406,-12.175,0.19,0.124,4.15e-4,0.155,0.297,86.944,321721,0.10784313725490197,0.06862745098039216,0.08823529411764706,0.18627450980392157,0.0392156862745098,0.09803921568627451,0.06862745098039216,0.0392156862745098,0.18627450980392157,0.11764705882352941,31,Rock
0.739,0,1,4,0.458,-12.587,0.225,0.0447,5.13e-6,0.151,0.68,74.998,245033,0.11428571428571428,0.05714285714285714,0.08571428571428572,0.11428571428571428,0.05714285714285714,0.14285714285714285,0,0.05714285714285714,0.17142857142857143,0.2,30,Rock
0.65,11,1,4,0.502,-12.458,0.0935,0.037,2.07e-4,0.106,0.296,89.988,355329,0.07692307692307693,0.1282051282051282,0.07692307692307693,0.10256410256410256,0.07692307692307693,0.10256410256410256,0.02564102564102564,0.1282051282051282,0.1282051282051282,0.15384615384615385,30,Rock
0.582,9,0,4,0.348,-13.744,0.0497,0.0826,1.5e-4,0.153,0.293,130.802,335092,0.0958904109589041,0.0684931506849315,0.0821917808219178,0.1506849315068493,0.0684931506849315,0.0821917808219178,0.0684931506849315,0.0821917808219178,0.136986301369863,0.1643835616438356,30,Rock
0.729,6,1,4,0.525,-11.047,0.034,0.00935,0.0903,0.514,0.43,129.903,365863,0.03225806451612903,0.12903225806451613,0.03225806451612903,0.06451612903225806,0.0967741935483871,0.06451612903225806,0.06451612903225806,0.16129032258064516,0.0967741935483871,0.25806451612903225,29,Rock
0.709,9,1,4,0.106,-25.285,0.94,0.739,0,0.153,0.409,111.363,70448,0.12,0.08,0.12,0.08,0.08,0.12,0,0.08,0.2,0.12,25,Rock
0.746,1,1,4,0.121,-26.296,0.949,0.752,0,0.842,0.659,80.654,86844,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.21428571428571427,0,0.14285714285714285,0,0,0.21428571428571427,0.07142857142857142,23,Rock
0.624,1,1,5,0.205,-27.435,0.959,0.746,0,0.436,0.412,83.492,63467,0.08888888888888889,0.044444444444444446,0.1111111111111111,0.13333333333333333,0.022222222222222223,0.17777777777777778,0.022222222222222223,0.06666666666666667,0.2222222222222222,0.1111111111111111,23,Rock
0.683,3,1,5,0.182,-29.028,0.958,0.584,0,0.262,0.383,88.791,64524,0.08333333333333333,0.25,0.08333333333333333,0.16666666666666666,0,0.08333333333333333,0.08333333333333333,0,0.16666666666666666,0.08333333333333333,23,Rock
0.731,8,1,1,0.232,-27.719,0.955,0.692,0,0.321,0.416,85.986,124183,0.038461538461538464,0.15384615384615385,0,0.07692307692307693,0.19230769230769232,0.038461538461538464,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.19230769230769232,23,Rock
0.68,7,1,4,0.765,-6.35,0.0355,0.142,0,0.0905,0.527,119.977,258781,0.09375,0.109375,0.046875,0.09375,0.140625,0.046875,0.0625,0.125,0.109375,0.171875,9,Rock
0.582,3,1,4,0.594,-7.254,0.0502,0.325,0,0.0952,0.803,169.949,266306,0.08571428571428572,0.08571428571428572,0.05714285714285714,0.14285714285714285,0.05714285714285714,0.2,0,0.05714285714285714,0.17142857142857143,0.14285714285714285,39,Rock
0.652,11,1,4,0.594,-7.954,0.0436,0.459,4.42e-4,0.0938,0.511,120.018,334000,0.12307692307692308,0.07692307692307693,0.09230769230769231,0.06153846153846154,0.03076923076923077,0.12307692307692308,0.06153846153846154,0.046153846153846156,0.24615384615384617,0.13846153846153847,43,Rock
0.816,5,1,4,0.766,-5.176,0.0565,0.238,0.0127,0.0893,0.696,120.011,182000,0.136986301369863,0.0958904109589041,0.1232876712328767,0.1095890410958904,0.0410958904109589,0.1232876712328767,0.0273972602739726,0.0547945205479452,0.1917808219178082,0.0958904109589041,63,Rock
0.733,9,1,4,0.636,-6.693,0.0299,0.158,0,0.32,0.591,99.996,213200,0.09090909090909091,0.09090909090909091,0.030303030303030304,0.06060606060606061,0.09090909090909091,0.12121212121212122,0.06060606060606061,0.12121212121212122,0.18181818181818182,0.15151515151515152,55,Rock
0.553,7,1,4,0.787,-7.827,0.0931,0.149,3.25e-5,0.102,0.298,139.841,286506,0.15384615384615385,0.05128205128205128,0.1282051282051282,0.1282051282051282,0.02564102564102564,0.1282051282051282,0,0.10256410256410256,0.23076923076923078,0.05128205128205128,58,Rock
0.228,7,0,3,0.517,-9.167,0.0401,0.391,0,0.29,0.204,109.83,252906,0.041666666666666664,0.125,0,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.041666666666666664,0.08333333333333333,0.20833333333333334,0.08333333333333333,57,Rock
0.693,7,1,4,0.496,-10.146,0.0444,0.473,1.14e-5,0.0738,0.149,124.959,331760,0.08571428571428572,0.08571428571428572,0.05714285714285714,0.11428571428571428,0.05714285714285714,0.14285714285714285,0.02857142857142857,0.02857142857142857,0.17142857142857143,0.22857142857142856,54,Rock
0.561,0,1,4,0.841,-4.311,0.0515,0.00525,4.53e-5,0.24,0.356,114.943,279053,0.12121212121212122,0.06060606060606061,0.15151515151515152,0.030303030303030304,0.12121212121212122,0.06060606060606061,0.030303030303030304,0.09090909090909091,0.18181818181818182,0.15151515151515152,60,Rock
0.501,0,1,4,0.328,-8.329,0.0255,0.612,0,0.15,0.263,73.326,217000,0,0.15,0.05,0.05,0.15,0.05,0,0.15,0.1,0.3,63,Rock
0.519,8,1,4,0.436,-8.064,0.0285,0.0731,0,0.107,0.133,109.962,254000,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.07142857142857142,0.10714285714285714,0.10714285714285714,0,0.10714285714285714,0.25,0.14285714285714285,54,Rock
0.55,1,0,3,0.625,-8.213,0.0399,0.149,0,0.161,0.317,149.927,277013,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.13636363636363635,0,0.13636363636363635,0.2727272727272727,0.09090909090909091,55,Rock
0.618,5,1,4,0.732,-4.609,0.0724,0.147,9.23e-6,0.0925,0.444,140.086,273786,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.17857142857142858,0.03571428571428571,0.07142857142857142,0.21428571428571427,0.07142857142857142,55,Rock
0.567,9,1,4,0.572,-7.694,0.0318,0.166,0,0.103,0.205,138.062,285733,0.07575757575757576,0.12121212121212122,0.06060606060606061,0.15151515151515152,0.06060606060606061,0.13636363636363635,0.030303030303030304,0.07575757575757576,0.21212121212121213,0.07575757575757576,57,Rock
0.753,7,1,4,0.421,-6.988,0.0551,0.103,4.03e-5,0.139,0.134,140.031,345506,0.056338028169014086,0.08450704225352113,0.056338028169014086,0.11267605633802817,0.08450704225352113,0.11267605633802817,0.04225352112676056,0.11267605633802817,0.18309859154929578,0.15492957746478872,56,Rock
0.526,10,0,4,0.608,-5.776,0.169,0.127,0,0.113,0.372,93.311,239760,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,0,0.07142857142857142,0.21428571428571427,0.07142857142857142,1,Rock
0.796,5,0,4,0.608,-5.124,0.0568,0.0834,3.54e-6,0.125,0.425,110.025,199853,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.16666666666666666,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.20833333333333334,0.16666666666666666,2,Rock
0.654,8,1,4,0.589,-5.009,0.0582,0.0986,0,0.103,0.455,126.13,190640,0.09090909090909091,0.09090909090909091,0.11363636363636363,0.06818181818181818,0.09090909090909091,0.11363636363636363,0.022727272727272728,0.045454545454545456,0.22727272727272727,0.13636363636363635,1,Rock
0.653,9,1,4,0.547,-6.631,0.0329,0.144,4.49e-6,0.088,0.118,103.047,216933,0.13043478260869565,0.17391304347826086,0,0.08695652173913043,0.043478260869565216,0.08695652173913043,0,0,0.2608695652173913,0.21739130434782608,1,Rock
0.764,8,0,4,0.591,-6.669,0.0514,0.126,0,0.156,0.422,121.109,196120,0.08,0.12,0.08,0.04,0.04,0.08,0.08,0.08,0.2,0.2,0,Rock
0.935,11,1,4,0.565,-4.796,0.0628,0.447,2.54e-5,0.0998,0.529,115.082,193600,0,0,0,0,0.16666666666666666,0,0,0.16666666666666666,0.3333333333333333,0.3333333333333333,1,Rock
0.592,7,0,4,0.409,-8.277,0.0541,0.774,0,0.109,0.0827,103.221,210426,0.0851063829787234,0.10638297872340426,0.02127659574468085,0.0851063829787234,0.0851063829787234,0.06382978723404255,0.14893617021276595,0.0425531914893617,0.19148936170212766,0.1702127659574468,1,Rock
0.624,0,1,4,0.468,-7.065,0.0585,0.555,0,0.131,0.375,60.349,215226,0.047619047619047616,0.19047619047619047,0.047619047619047616,0,0.19047619047619047,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.19047619047619047,3,Rock
0.796,0,0,4,0.812,-6.689,0.0571,0.188,0.0517,0.417,0.441,116.977,688733,0.0625,0.0625,0,0.125,0.1875,0.0625,0.125,0,0.1875,0.1875,1,Rock
0.782,1,1,4,0.625,-5.34,0.0685,0.148,0,0.0956,0.314,118.025,232560,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.12903225806451613,0.03225806451612903,0.12903225806451613,0.25806451612903225,0.1935483870967742,1,Rock
0.6,0,1,4,0.752,-5.389,0.0581,0.0694,0,0.124,0.628,155.015,230720,0.04,0.08,0.04,0.04,0.16,0.04,0.08,0.16,0.12,0.24,1,Rock
0.664,11,0,4,0.742,-5.346,0.141,0.00468,0,0.058,0.462,110.423,222893,0,0.10714285714285714,0,0.03571428571428571,0.25,0,0.03571428571428571,0.17857142857142858,0.07142857142857142,0.32142857142857145,1,Rock
0.697,9,0,4,0.712,-6.305,0.109,0.119,0,0.0468,0.432,100.054,234306,0.047619047619047616,0.14285714285714285,0,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.2857142857142857,0.19047619047619047,1,Rock
0.739,1,1,4,0.802,-7.109,0.0424,0.0116,0,0.0859,0.647,120.04,235480,0.10909090909090909,0.05454545454545454,0.03636363636363636,0.10909090909090909,0.09090909090909091,0.12727272727272726,0.05454545454545454,0.07272727272727272,0.16363636363636364,0.18181818181818182,5,Rock
0.768,6,1,4,0.795,-3.047,0.0366,0.00334,1.15e-6,0.11,0.922,106.005,198413,0.08823529411764706,0.14705882352941177,0.058823529411764705,0.058823529411764705,0.08823529411764706,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.14705882352941177,1,Rock
0.719,11,0,4,0.764,-4.514,0.0445,0.0117,0,0.307,0.609,128.042,201240,0.10810810810810811,0.10810810810810811,0.05405405405405406,0.10810810810810811,0.10810810810810811,0.05405405405405406,0.05405405405405406,0.13513513513513514,0.10810810810810811,0.16216216216216217,2,Rock
0.316,1,1,4,0.324,-7.71,0.0323,0.558,0,0.0793,0.302,102.077,236866,0.03571428571428571,0.14285714285714285,0.03571428571428571,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.07142857142857142,0.10714285714285714,0.17857142857142858,0.10714285714285714,1,Rock
0.742,1,0,4,0.713,-5.522,0.0303,0.0205,0,0.059,0.879,120.032,189960,0,0,0,0,0.16666666666666666,0.16666666666666666,0,0,0.5,0.16666666666666666,49,Rock
0.279,4,0,4,0.742,-6.46,0.0898,1.85e-4,0,0.593,0.328,189.868,231013,0.17142857142857143,0.05714285714285714,0.08571428571428572,0.11428571428571428,0.08571428571428572,0.08571428571428572,0,0.05714285714285714,0.2,0.14285714285714285,46,Rock
0.613,11,1,4,0.765,-6.582,0.0441,0.082,1.25e-6,0.092,0.299,103.951,239920,0.07317073170731707,0.14634146341463414,0.0975609756097561,0.07317073170731707,0.12195121951219512,0.0975609756097561,0.04878048780487805,0.0975609756097561,0.12195121951219512,0.12195121951219512,35,Rock
0.532,6,1,4,0.599,-6.543,0.0333,0.00784,0,0.14,0.113,130.019,238200,0.07407407407407407,0.18518518518518517,0.037037037037037035,0.14814814814814814,0.1111111111111111,0.07407407407407407,0,0.037037037037037035,0.18518518518518517,0.14814814814814814,25,Rock
0.501,3,1,4,0.704,-5.64,0.0326,0.284,0,0.155,0.27,97.039,203453,0.047619047619047616,0.09523809523809523,0,0.047619047619047616,0.14285714285714285,0.09523809523809523,0.09523809523809523,0.047619047619047616,0.19047619047619047,0.23809523809523808,27,Rock
